post_id,creator_id,category,follower_tier,followers_at_post,post_date,post_hour,post_weekday,is_sponsored,likes,comments,engagement,engagement_rate,hashtag_count,caption_length,has_brand_mention
P0021124,CR00425,Business,nano,5358,2023-12-16,22,Saturday,True,136,7,143,2.669,29,163,True
P0021125,CR00425,Business,nano,5358,2024-11-07,14,Thursday,False,197,13,210,3.919,15,298,False
P0021126,CR00425,Business,nano,5358,2023-06-01,4,Thursday,False,153,3,156,2.912,2,292,False
P0021127,CR00425,Business,nano,5358,2024-10-23,22,Wednesday,True,215,7,222,4.143,23,79,True
P0021128,CR00425,Business,nano,5358,2023-04-21,21,Friday,True,254,8,262,4.89,20,39,True
P0021129,CR00425,Business,nano,5358,2024-08-30,18,Friday,False,260,12,272,5.077,17,120,False
P0021130,CR00425,Business,nano,5358,2023-11-12,10,Sunday,False,109,2,111,2.072,17,51,False
P0021131,CR00425,Business,nano,5358,2024-10-11,15,Friday,False,115,7,122,2.277,12,86,False
P0021132,CR00425,Business,nano,5358,2023-11-13,7,Monday,False,145,11,156,2.912,12,370,False
P0021133,CR00425,Business,nano,5358,2023-05-18,17,Thursday,False,309,6,315,5.879,12,213,False
P0021134,CR00425,Business,nano,5358,2024-08-10,12,Saturday,False,256,12,268,5.002,3,90,False
P0021135,CR00425,Business,nano,5358,2024-02-16,8,Friday,True,300,19,319,5.954,25,267,True
P0021136,CR00425,Business,nano,5358,2023-03-08,7,Wednesday,False,107,5,112,2.09,0,120,False
P0021137,CR00425,Business,nano,5358,2024-10-17,18,Thursday,False,230,5,235,4.386,17,55,False
P0021138,CR00425,Business,nano,5358,2024-12-26,17,Thursday,True,103,6,109,2.034,8,172,True
P0021139,CR00425,Business,nano,5358,2023-06-06,22,Tuesday,False,279,12,291,5.431,15,303,False
P0021140,CR00425,Business,nano,5358,2025-02-19,20,Wednesday,False,199,11,210,3.919,13,96,False
P0021141,CR00425,Business,nano,5358,2025-01-25,13,Saturday,True,394,17,411,7.671,19,140,True
P0021142,CR00425,Business,nano,5358,2024-03-30,20,Saturday,False,154,10,164,3.061,12,118,False
P0021143,CR00425,Business,nano,5358,2024-10-19,14,Saturday,True,162,6,168,3.135,15,33,True
P0021144,CR00425,Business,nano,5358,2024-09-25,20,Wednesday,True,134,6,140,2.613,8,9,True
P0021145,CR00425,Business,nano,5358,2023-10-23,11,Monday,False,140,4,144,2.688,20,69,False
P0021146,CR00425,Business,nano,5358,2024-11-24,11,Sunday,True,164,10,174,3.247,20,33,True
P0021147,CR00425,Business,nano,5358,2024-03-15,14,Friday,False,179,4,183,3.415,15,326,True
P0021148,CR00425,Business,nano,5358,2023-05-03,19,Wednesday,False,121,3,124,2.314,23,223,True
P0021149,CR00425,Business,nano,5358,2024-10-02,18,Wednesday,False,303,11,314,5.86,11,106,False
P0021150,CR00425,Business,nano,5358,2024-10-05,0,Saturday,True,251,9,260,4.853,25,37,True
P0021151,CR00425,Business,nano,5358,2024-04-10,17,Wednesday,False,261,15,276,5.151,27,145,False
P0021152,CR00425,Business,nano,5358,2025-02-13,15,Thursday,False,181,9,190,3.546,5,466,False
P0021153,CR00425,Business,nano,5358,2023-10-30,9,Monday,True,83,6,89,1.661,7,45,True
P0021154,CR00425,Business,nano,5358,2023-06-25,8,Sunday,False,358,19,377,7.036,24,45,False
P0021155,CR00425,Business,nano,5358,2024-02-08,6,Thursday,False,334,15,349,6.514,4,74,False
P0021156,CR00425,Business,nano,5358,2023-06-08,9,Thursday,False,191,12,203,3.789,1,46,False
P0021157,CR00425,Business,nano,5358,2023-08-24,10,Thursday,False,238,18,256,4.778,3,78,False
P0021158,CR00425,Business,nano,5358,2024-08-08,16,Thursday,True,317,19,336,6.271,16,154,True
P0021159,CR00425,Business,nano,5358,2024-06-28,12,Friday,True,238,11,249,4.647,16,170,True
P0021160,CR00425,Business,nano,5358,2024-10-24,21,Thursday,True,515,15,530,9.892,27,103,True
P0021161,CR00425,Business,nano,5358,2023-11-18,15,Saturday,True,111,4,115,2.146,16,98,True
P0021162,CR00425,Business,nano,5358,2023-11-02,15,Thursday,True,84,5,89,1.661,20,110,True
P0021163,CR00426,Business,micro,44103,2024-11-25,10,Monday,False,817,23,840,1.905,14,23,False
P0021164,CR00426,Business,micro,44103,2024-03-28,17,Thursday,False,923,50,973,2.206,19,92,False
P0021165,CR00426,Business,micro,44103,2023-07-31,13,Monday,False,1932,53,1985,4.501,28,94,False
P0021166,CR00426,Business,micro,44103,2023-06-10,9,Saturday,False,1254,87,1341,3.041,6,31,False
P0021167,CR00426,Business,micro,44103,2023-10-22,14,Sunday,True,841,20,861,1.952,19,151,True
P0021168,CR00426,Business,micro,44103,2025-01-05,19,Sunday,False,656,34,690,1.565,29,52,False
P0021169,CR00426,Business,micro,44103,2025-01-31,3,Friday,False,2123,110,2233,5.063,28,57,False
P0021170,CR00426,Business,micro,44103,2023-12-07,1,Thursday,False,800,22,822,1.864,19,57,False
P0021171,CR00426,Business,micro,44103,2023-12-31,16,Sunday,False,1895,103,1998,4.53,29,80,False
P0021172,CR00426,Business,micro,44103,2023-12-31,7,Sunday,True,1024,52,1076,2.44,16,127,True
P0021173,CR00426,Business,micro,44103,2023-06-21,21,Wednesday,False,1955,125,2080,4.716,4,45,False
P0021174,CR00426,Business,micro,44103,2023-04-28,15,Friday,False,1952,59,2011,4.56,5,185,False
P0021175,CR00426,Business,micro,44103,2024-12-15,8,Sunday,False,604,13,617,1.399,18,46,False
P0021176,CR00426,Business,micro,44103,2023-11-25,13,Saturday,False,1802,83,1885,4.274,29,13,False
P0021177,CR00426,Business,micro,44103,2024-09-29,15,Sunday,False,525,36,561,1.272,10,318,True
P0021178,CR00426,Business,micro,44103,2023-03-29,14,Wednesday,False,1029,51,1080,2.449,29,124,False
P0021179,CR00426,Business,micro,44103,2024-06-28,17,Friday,False,1216,59,1275,2.891,5,46,False
P0021180,CR00426,Business,micro,44103,2023-11-16,12,Thursday,False,3155,98,3253,7.376,21,84,False
P0021181,CR00426,Business,micro,44103,2023-05-23,20,Tuesday,False,1884,110,1994,4.521,5,91,False
P0021182,CR00426,Business,micro,44103,2024-01-19,15,Friday,False,1801,37,1838,4.168,23,339,False
P0021183,CR00426,Business,micro,44103,2023-06-12,12,Monday,True,3176,192,3368,7.637,4,93,True
P0021184,CR00426,Business,micro,44103,2024-10-27,7,Sunday,True,1266,44,1310,2.97,11,28,True
P0021185,CR00426,Business,micro,44103,2024-02-25,22,Sunday,False,1249,39,1288,2.92,6,45,False
P0021186,CR00426,Business,micro,44103,2024-09-22,12,Sunday,False,1060,24,1084,2.458,6,156,False
P0021187,CR00426,Business,micro,44103,2025-02-06,18,Thursday,False,1380,61,1441,3.267,15,17,False
P0021188,CR00426,Business,micro,44103,2023-05-21,19,Sunday,False,1069,29,1098,2.49,15,87,False
P0021189,CR00426,Business,micro,44103,2024-04-06,17,Saturday,False,968,26,994,2.254,22,101,True
P0021190,CR00426,Business,micro,44103,2024-12-28,11,Saturday,False,1256,85,1341,3.041,2,48,False
P0021191,CR00426,Business,micro,44103,2025-02-19,12,Wednesday,False,2153,103,2256,5.115,27,59,False
P0021192,CR00426,Business,micro,44103,2024-08-03,12,Saturday,True,732,29,761,1.726,3,62,True
P0021193,CR00426,Business,micro,44103,2024-07-26,17,Friday,False,1056,76,1132,2.567,20,54,False
P0021194,CR00427,Lifestyle,micro,34909,2023-06-04,14,Sunday,False,930,35,965,2.764,19,41,False
P0021195,CR00427,Lifestyle,micro,34909,2023-04-28,2,Friday,True,1640,88,1728,4.95,11,185,True
P0021196,CR00427,Lifestyle,micro,34909,2023-10-16,10,Monday,False,627,44,671,1.922,7,394,False
P0021197,CR00427,Lifestyle,micro,34909,2023-08-18,9,Friday,False,519,34,553,1.584,15,88,True
P0021198,CR00427,Lifestyle,micro,34909,2024-01-15,9,Monday,True,1302,41,1343,3.847,13,137,True
P0021199,CR00427,Lifestyle,micro,34909,2023-06-16,16,Friday,True,738,58,796,2.28,5,121,True
P0021200,CR00427,Lifestyle,micro,34909,2023-08-17,18,Thursday,True,849,63,912,2.613,24,192,True
P0021201,CR00427,Lifestyle,micro,34909,2024-06-08,19,Saturday,False,580,18,598,1.713,19,150,False
P0021202,CR00427,Lifestyle,micro,34909,2024-08-11,9,Sunday,True,1007,49,1056,3.025,14,74,True
P0021203,CR00427,Lifestyle,micro,34909,2023-05-05,10,Friday,True,1838,105,1943,5.566,26,29,True
P0021204,CR00427,Lifestyle,micro,34909,2023-03-14,19,Tuesday,True,529,27,556,1.593,17,354,True
P0021205,CR00427,Lifestyle,micro,34909,2023-12-08,14,Friday,True,487,18,505,1.447,14,81,True
P0021206,CR00427,Lifestyle,micro,34909,2025-01-16,15,Thursday,True,583,14,597,1.71,20,218,True
P0021207,CR00427,Lifestyle,micro,34909,2024-07-13,6,Saturday,True,1157,85,1242,3.558,24,48,True
P0021208,CR00427,Lifestyle,micro,34909,2024-08-08,11,Thursday,False,2068,52,2120,6.073,0,40,False
P0021209,CR00427,Lifestyle,micro,34909,2023-05-14,10,Sunday,True,621,27,648,1.856,26,303,True
P0021210,CR00427,Lifestyle,micro,34909,2024-05-23,14,Thursday,False,843,20,863,2.472,4,42,False
P0021211,CR00427,Lifestyle,micro,34909,2024-10-16,8,Wednesday,False,2198,161,2359,6.758,14,448,False
P0021212,CR00427,Lifestyle,micro,34909,2025-01-08,12,Wednesday,True,1471,93,1564,4.48,13,73,True
P0021213,CR00427,Lifestyle,micro,34909,2023-03-20,17,Monday,True,415,31,446,1.278,19,164,True
P0021214,CR00427,Lifestyle,micro,34909,2025-01-17,22,Friday,False,1174,31,1205,3.452,28,473,False
P0021215,CR00427,Lifestyle,micro,34909,2023-10-15,0,Sunday,True,492,24,516,1.478,13,45,True
P0021216,CR00427,Lifestyle,micro,34909,2023-03-17,15,Friday,True,614,34,648,1.856,24,173,True
P0021217,CR00427,Lifestyle,micro,34909,2024-11-18,19,Monday,False,447,25,472,1.352,12,70,False
P0021218,CR00427,Lifestyle,micro,34909,2023-12-04,9,Monday,False,1360,89,1449,4.151,14,50,False
P0021219,CR00427,Lifestyle,micro,34909,2024-08-04,11,Sunday,False,1105,50,1155,3.309,24,425,False
P0021220,CR00427,Lifestyle,micro,34909,2024-06-17,22,Monday,True,1009,43,1052,3.014,26,79,True
P0021221,CR00427,Lifestyle,micro,34909,2025-01-16,9,Thursday,False,592,35,627,1.796,1,15,False
P0021222,CR00427,Lifestyle,micro,34909,2023-11-07,14,Tuesday,False,1281,99,1380,3.953,6,40,False
P0021223,CR00427,Lifestyle,micro,34909,2023-07-28,21,Friday,True,492,12,504,1.444,20,118,True
P0021224,CR00427,Lifestyle,micro,34909,2025-02-11,11,Tuesday,False,837,25,862,2.469,12,41,False
P0021225,CR00427,Lifestyle,micro,34909,2024-02-19,7,Monday,True,524,41,565,1.618,4,179,True
P0021226,CR00427,Lifestyle,micro,34909,2023-11-21,18,Tuesday,True,581,39,620,1.776,3,35,True
P0021227,CR00427,Lifestyle,micro,34909,2024-11-26,11,Tuesday,False,2054,52,2106,6.033,14,225,False
P0021228,CR00427,Lifestyle,micro,34909,2024-12-31,16,Tuesday,True,819,54,873,2.501,8,160,True
P0021229,CR00427,Lifestyle,micro,34909,2024-03-12,18,Tuesday,True,891,55,946,2.71,12,139,True
P0021230,CR00427,Lifestyle,micro,34909,2024-05-31,14,Friday,False,653,47,700,2.005,28,44,False
P0021231,CR00427,Lifestyle,micro,34909,2023-03-18,21,Saturday,True,999,55,1054,3.019,17,98,True
P0021232,CR00427,Lifestyle,micro,34909,2024-10-20,20,Sunday,True,1330,48,1378,3.947,16,95,True
P0021233,CR00427,Lifestyle,micro,34909,2024-11-30,13,Saturday,False,759,47,806,2.309,26,54,False
P0021234,CR00427,Lifestyle,micro,34909,2024-12-11,15,Wednesday,False,1107,50,1157,3.314,0,107,False
P0021235,CR00427,Lifestyle,micro,34909,2024-07-22,10,Monday,False,686,13,699,2.002,23,183,True
P0021236,CR00427,Lifestyle,micro,34909,2024-12-29,13,Sunday,False,613,38,651,1.865,4,12,False
P0021237,CR00427,Lifestyle,micro,34909,2024-02-08,16,Thursday,True,1073,50,1123,3.217,3,36,True
P0021238,CR00427,Lifestyle,micro,34909,2024-12-08,14,Sunday,True,780,23,803,2.3,21,57,True
P0021239,CR00427,Lifestyle,micro,34909,2023-07-16,22,Sunday,False,601,44,645,1.848,28,101,False
P0021240,CR00427,Lifestyle,micro,34909,2023-10-23,18,Monday,True,578,29,607,1.739,12,35,True
P0021241,CR00427,Lifestyle,micro,34909,2023-08-22,12,Tuesday,True,577,14,591,1.693,15,255,True
P0021242,CR00427,Lifestyle,micro,34909,2024-12-15,18,Sunday,True,614,37,651,1.865,10,194,True
P0021243,CR00427,Lifestyle,micro,34909,2024-12-20,7,Friday,False,554,20,574,1.644,19,96,False
P0021244,CR00427,Lifestyle,micro,34909,2023-08-13,15,Sunday,True,1438,44,1482,4.245,11,109,True
P0021245,CR00427,Lifestyle,micro,34909,2025-01-31,16,Friday,False,1581,48,1629,4.666,13,71,False
P0021246,CR00427,Lifestyle,micro,34909,2023-06-30,18,Friday,False,1941,79,2020,5.786,11,105,False
P0021247,CR00427,Lifestyle,micro,34909,2024-05-10,8,Friday,False,643,12,655,1.876,13,30,False
P0021248,CR00427,Lifestyle,micro,34909,2024-12-31,12,Tuesday,True,856,62,918,2.63,17,42,True
P0021249,CR00427,Lifestyle,micro,34909,2024-06-03,11,Monday,False,1212,68,1280,3.667,29,84,False
P0021250,CR00427,Lifestyle,micro,34909,2023-10-15,11,Sunday,False,701,16,717,2.054,17,51,False
P0021251,CR00427,Lifestyle,micro,34909,2023-11-10,12,Friday,False,1093,72,1165,3.337,11,342,False
P0021252,CR00427,Lifestyle,micro,34909,2024-12-30,17,Monday,False,1230,59,1289,3.692,26,91,False
P0021253,CR00427,Lifestyle,micro,34909,2024-06-01,8,Saturday,True,862,50,912,2.613,5,122,True
P0021254,CR00427,Lifestyle,micro,34909,2024-06-29,14,Saturday,False,578,29,607,1.739,28,42,False
P0021255,CR00427,Lifestyle,micro,34909,2024-03-20,18,Wednesday,False,2420,74,2494,7.144,12,54,False
P0021256,CR00427,Lifestyle,micro,34909,2024-04-13,19,Saturday,True,822,48,870,2.492,29,44,True
P0021257,CR00427,Lifestyle,micro,34909,2023-11-12,11,Sunday,True,1035,59,1094,3.134,9,187,True
P0021258,CR00427,Lifestyle,micro,34909,2025-01-12,7,Sunday,True,657,49,706,2.022,6,64,True
P0021259,CR00427,Lifestyle,micro,34909,2025-01-27,11,Monday,True,790,20,810,2.32,28,155,True
P0021260,CR00427,Lifestyle,micro,34909,2024-03-08,9,Friday,True,776,26,802,2.297,18,99,True
P0021261,CR00428,Beauty,macro,679031,2024-07-31,7,Wednesday,False,12415,979,13394,1.973,0,84,False
P0021262,CR00428,Beauty,macro,679031,2024-10-30,20,Wednesday,False,19291,844,20135,2.965,20,323,False
P0021263,CR00428,Beauty,macro,679031,2023-10-13,4,Friday,False,27321,1115,28436,4.188,20,93,False
P0021264,CR00428,Beauty,macro,679031,2023-11-06,14,Monday,True,11195,616,11811,1.739,13,87,True
P0021265,CR00428,Beauty,macro,679031,2024-12-16,8,Monday,False,13912,828,14740,2.171,7,109,True
P0021266,CR00428,Beauty,macro,679031,2024-01-18,17,Thursday,False,11318,604,11922,1.756,0,81,False
P0021267,CR00428,Beauty,macro,679031,2024-05-01,4,Wednesday,True,6628,447,7075,1.042,27,122,True
P0021268,CR00428,Beauty,macro,679031,2024-09-05,3,Thursday,False,6926,140,7066,1.041,21,91,False
P0021269,CR00428,Beauty,macro,679031,2023-06-01,8,Thursday,False,14296,751,15047,2.216,7,65,False
P0021270,CR00428,Beauty,macro,679031,2023-10-02,8,Monday,False,15982,1185,17167,2.528,14,267,False
P0021271,CR00428,Beauty,macro,679031,2024-02-15,16,Thursday,False,12659,713,13372,1.969,13,77,True
P0021272,CR00428,Beauty,macro,679031,2024-12-22,6,Sunday,False,10984,546,11530,1.698,6,172,False
P0021273,CR00428,Beauty,macro,679031,2023-06-30,19,Friday,False,9021,692,9713,1.43,0,73,False
P0021274,CR00428,Beauty,macro,679031,2023-06-26,13,Monday,False,7108,519,7627,1.123,19,27,False
P0021275,CR00428,Beauty,macro,679031,2024-09-16,5,Monday,False,13282,477,13759,2.026,19,87,False
P0021276,CR00428,Beauty,macro,679031,2024-01-23,19,Tuesday,False,10842,454,11296,1.664,8,194,False
P0021277,CR00428,Beauty,macro,679031,2023-08-25,10,Friday,False,11301,227,11528,1.698,6,62,False
P0021278,CR00428,Beauty,macro,679031,2023-08-31,14,Thursday,False,7672,562,8234,1.213,26,146,False
P0021279,CR00428,Beauty,macro,679031,2023-05-02,16,Tuesday,False,17507,1017,18524,2.728,16,252,False
P0021280,CR00428,Beauty,macro,679031,2023-12-02,21,Saturday,False,21214,730,21944,3.232,7,255,False
P0021281,CR00428,Beauty,macro,679031,2024-07-19,9,Friday,False,8222,503,8725,1.285,8,48,False
P0021282,CR00428,Beauty,macro,679031,2023-04-04,10,Tuesday,True,12645,656,13301,1.959,14,87,True
P0021283,CR00428,Beauty,macro,679031,2023-07-17,10,Monday,False,8924,259,9183,1.352,29,158,False
P0021284,CR00428,Beauty,macro,679031,2024-11-18,9,Monday,False,12296,551,12847,1.892,13,69,False
P0021285,CR00428,Beauty,macro,679031,2024-02-11,21,Sunday,False,28650,1848,30498,4.491,9,135,False
P0021286,CR00428,Beauty,macro,679031,2024-11-10,17,Sunday,False,16888,1015,17903,2.637,9,68,False
P0021287,CR00428,Beauty,macro,679031,2025-01-17,12,Friday,False,44521,1565,46086,6.787,22,61,False
P0021288,CR00428,Beauty,macro,679031,2023-07-28,13,Friday,False,21650,1292,22942,3.379,3,115,False
P0021289,CR00428,Beauty,macro,679031,2023-04-03,20,Monday,False,13386,783,14169,2.087,10,216,False
P0021290,CR00428,Beauty,macro,679031,2023-03-05,9,Sunday,False,19999,452,20451,3.012,16,22,False
P0021291,CR00428,Beauty,macro,679031,2023-09-29,14,Friday,False,10404,255,10659,1.57,28,242,False
P0021292,CR00428,Beauty,macro,679031,2024-01-15,17,Monday,False,10985,568,11553,1.701,24,61,False
P0021293,CR00428,Beauty,macro,679031,2023-04-20,6,Thursday,False,10615,465,11080,1.632,13,41,False
P0021294,CR00428,Beauty,macro,679031,2023-10-04,6,Wednesday,False,7966,584,8550,1.259,15,71,False
P0021295,CR00428,Beauty,macro,679031,2023-04-16,10,Sunday,False,15960,1247,17207,2.534,12,220,False
P0021296,CR00428,Beauty,macro,679031,2023-10-24,21,Tuesday,False,4022,200,4222,0.622,12,136,False
P0021297,CR00428,Beauty,macro,679031,2025-02-20,8,Thursday,False,15371,1017,16388,2.413,14,58,False
P0021298,CR00428,Beauty,macro,679031,2024-10-18,9,Friday,False,7266,176,7442,1.096,5,46,True
P0021299,CR00428,Beauty,macro,679031,2024-03-05,9,Tuesday,False,9381,739,10120,1.49,3,12,False
P0021300,CR00428,Beauty,macro,679031,2024-05-16,9,Thursday,True,8950,345,9295,1.369,12,85,True
P0021301,CR00428,Beauty,macro,679031,2025-02-22,8,Saturday,True,5275,358,5633,0.83,17,162,True
P0021302,CR00428,Beauty,macro,679031,2024-01-23,10,Tuesday,False,11645,495,12140,1.788,0,37,False
P0021303,CR00428,Beauty,macro,679031,2023-03-16,12,Thursday,False,6666,466,7132,1.05,21,88,False
P0021304,CR00428,Beauty,macro,679031,2023-06-11,8,Sunday,False,6603,187,6790,1.0,16,47,False
P0021305,CR00428,Beauty,macro,679031,2024-01-23,9,Tuesday,False,11454,527,11981,1.764,2,123,False
P0021306,CR00428,Beauty,macro,679031,2023-08-12,12,Saturday,False,12576,294,12870,1.895,21,95,False
P0021307,CR00428,Beauty,macro,679031,2023-12-04,8,Monday,False,12017,675,12692,1.869,17,62,False
P0021308,CR00428,Beauty,macro,679031,2024-07-31,3,Wednesday,False,6916,348,7264,1.07,29,186,True
P0021309,CR00428,Beauty,macro,679031,2023-10-16,20,Monday,False,20735,525,21260,3.131,22,62,False
P0021310,CR00428,Beauty,macro,679031,2024-08-29,8,Thursday,False,10649,291,10940,1.611,19,69,True
P0021311,CR00428,Beauty,macro,679031,2023-04-17,9,Monday,False,6448,152,6600,0.972,9,46,False
P0021312,CR00428,Beauty,macro,679031,2023-07-11,10,Tuesday,False,9890,213,10103,1.488,10,64,False
P0021313,CR00428,Beauty,macro,679031,2024-10-06,8,Sunday,False,9230,401,9631,1.418,24,64,False
P0021314,CR00428,Beauty,macro,679031,2024-12-11,22,Wednesday,False,13891,517,14408,2.122,19,26,False
P0021315,CR00428,Beauty,macro,679031,2024-03-18,9,Monday,False,9217,599,9816,1.446,4,76,False
P0021316,CR00428,Beauty,macro,679031,2024-02-20,18,Tuesday,False,4429,151,4580,0.674,9,76,False
P0021317,CR00428,Beauty,macro,679031,2024-11-24,14,Sunday,False,20745,1169,21914,3.227,19,259,False
P0021318,CR00428,Beauty,macro,679031,2025-02-28,7,Friday,False,15307,661,15968,2.352,16,106,False
P0021319,CR00428,Beauty,macro,679031,2024-07-26,20,Friday,False,5479,205,5684,0.837,26,47,False
P0021320,CR00428,Beauty,macro,679031,2024-06-26,21,Wednesday,False,10463,759,11222,1.653,22,48,False
P0021321,CR00428,Beauty,macro,679031,2023-09-02,16,Saturday,False,8133,596,8729,1.286,10,106,False
P0021322,CR00428,Beauty,macro,679031,2024-06-19,8,Wednesday,False,10290,549,10839,1.596,3,159,False
P0021323,CR00429,Gaming,micro,28245,2024-03-08,10,Friday,False,571,32,603,2.135,24,92,False
P0021324,CR00429,Gaming,micro,28245,2024-07-22,19,Monday,True,466,20,486,1.721,20,99,True
P0021325,CR00429,Gaming,micro,28245,2023-06-07,18,Wednesday,False,390,12,402,1.423,1,23,False
P0021326,CR00429,Gaming,micro,28245,2024-03-30,7,Saturday,False,750,55,805,2.85,16,222,False
P0021327,CR00429,Gaming,micro,28245,2024-01-06,6,Saturday,True,390,21,411,1.455,10,20,True
P0021328,CR00429,Gaming,micro,28245,2024-07-03,6,Wednesday,False,1127,23,1150,4.072,28,23,False
P0021329,CR00429,Gaming,micro,28245,2024-02-14,7,Wednesday,True,320,12,332,1.175,22,60,True
P0021330,CR00429,Gaming,micro,28245,2024-03-26,10,Tuesday,False,250,13,263,0.931,22,73,False
P0021331,CR00429,Gaming,micro,28245,2024-07-21,19,Sunday,False,539,39,578,2.046,8,89,False
P0021332,CR00429,Gaming,micro,28245,2024-12-03,20,Tuesday,False,548,29,577,2.043,22,116,False
P0021333,CR00429,Gaming,micro,28245,2023-06-26,20,Monday,False,529,32,561,1.986,28,243,False
P0021334,CR00429,Gaming,micro,28245,2024-04-06,13,Saturday,False,408,13,421,1.491,18,199,True
P0021335,CR00429,Gaming,micro,28245,2024-10-19,23,Saturday,True,464,15,479,1.696,6,48,True
P0021336,CR00429,Gaming,micro,28245,2023-04-15,12,Saturday,False,535,11,546,1.933,15,103,False
P0021337,CR00429,Gaming,micro,28245,2024-11-15,7,Friday,False,717,17,734,2.599,13,32,False
P0021338,CR00429,Gaming,micro,28245,2023-07-21,12,Friday,False,436,8,444,1.572,28,28,False
P0021339,CR00429,Gaming,micro,28245,2025-02-01,23,Saturday,False,568,31,599,2.121,15,102,False
